game_id,minute,side,type
650,58,away,goal
651,76,home,goal
651,77,home,goal
652,57,home,goal
652,86,home,goal
652,21,away,goal
652,89,away,goal
653,55,home,goal
654,53,home,goal
655,18,home,goal
655,28,home,goal
655,56,home,goal
656,20,home,goal
656,47,home,goal
657,90,away,goal
658,52,away,goal
659,88,home,goal
659,26,away,goal
660,75,away,goal
661,90,home,goal
661,42,away,goal
661,76,away,goal
662,46,home,goal
662,80,home,goal
662,88,home,goal
662,42,away,goal
663,39,home,goal
663,41,home,goal
663,83,home,goal
663,88,home,goal
664,70,home,goal
665,32,away,goal
665,35,away,goal
665,44,away,goal
665,67,away,goal
665,89,away,goal
666,72,home,goal
666,90,home,goal
666,64,away,goal
668,61,home,goal
668,77,home,goal
668,72,away,goal
669,78,home,goal
669,2,away,goal
671,19,home,goal
671,66,home,goal
671,75,home,goal
671,5,away,goal
672,83,home,goal
673,6,home,goal
673,60,home,goal
673,64,away,goal
674,10,home,goal
674,21,home,goal
674,45,home,goal
675,5,away,goal
676,37,home,goal
676,41,home,goal
676,45,home,goal
676,66,home,goal
676,71,away,goal
677,18,home,goal
677,53,away,goal
678,59,away,goal
678,79,away,goal
678,89,away,goal
679,41,home,goal
680,14,away,goal
680,60,away,goal
681,30,home,goal
681,8,away,goal
681,34,away,goal
681,56,away,goal
681,77,away,goal
681,90,away,goal
682,52,home,goal
683,59,home,goal
683,85,home,goal
683,88,home,goal
683,15,away,goal
683,50,away,goal
683,68,away,goal
684,5,home,goal
684,9,home,goal
684,54,home,goal
684,39,away,goal
684,65,away,goal
684,90,away,goal
685,57,home,goal
685,90,home,goal
685,38,away,goal
685,65,away,goal
686,65,home,goal
686,44,away,goal
687,66,home,goal
687,90,home,goal
688,70,home,goal
688,53,away,goal
688,80,away,goal
688,90,away,goal
689,11,home,goal
689,45,away,goal
689,61,away,goal
689,83,away,goal
690,28,home,goal
690,51,home,goal
690,60,home,goal
690,74,home,goal
690,39,away,goal
690,82,away,goal
691,62,home,goal
692,26,home,goal
692,54,away,goal
693,36,home,goal
693,59,home,goal
694,76,away,goal
694,90,away,goal
695,81,away,goal
695,90,away,goal
696,7,home,goal
696,23,home,goal
696,53,home,goal
696,89,home,goal
696,46,away,goal
697,2,home,goal
697,61,home,goal
697,54,away,goal
697,90,away,goal
698,51,home,goal
698,4,away,goal
698,20,away,goal
698,59,away,goal
699,11,away,goal
699,21,away,goal
699,35,away,goal
699,53,away,goal
699,75,away,goal
700,2,home,goal
700,7,home,goal
700,62,home,goal
700,77,home,goal
700,26,away,goal
700,63,away,goal
700,82,away,goal
700,90,away,goal
701,56,home,goal
701,59,home,goal
703,19,home,goal
703,63,home,goal
703,45,away,goal
703,51,away,goal
704,51,home,goal
704,68,home,goal
704,7,away,goal
704,18,away,goal
705,12,home,goal
705,90,home,goal
705,11,away,goal
705,21,away,goal
705,35,away,goal
705,45,away,goal
705,49,away,goal
705,59,away,goal
707,42,home,goal
707,49,away,goal
707,84,away,goal
708,32,home,goal
708,18,away,goal
708,63,away,goal
709,70,home,goal
709,85,home,goal
709,53,away,goal
710,39,away,goal
711,90,home,goal
711,90,home,goal
712,66,home,goal
712,90,away,goal
712,90,away,goal
713,16,home,goal
713,29,home,goal
713,33,home,goal
714,27,away,goal
715,57,home,goal
715,31,away,goal
715,69,away,goal
716,63,home,goal
716,78,home,goal
716,23,away,goal
716,66,away,goal
716,75,away,goal
717,48,home,goal
717,87,away,goal
718,11,home,goal
718,45,home,goal
718,66,home,goal
718,53,away,goal
719,55,home,goal
719,20,away,goal
719,49,away,goal
719,90,away,goal
720,52,home,goal
721,88,home,goal
721,45,away,goal
722,45,home,goal
722,77,home,goal
722,53,away,goal
723,5,home,goal
723,78,home,goal
723,31,away,goal
723,36,away,goal
724,68,home,goal
725,6,home,goal
725,20,home,goal
725,9,away,goal
726,37,home,goal
726,90,home,goal
726,32,away,goal
727,34,away,goal
727,85,away,goal
728,51,home,goal
728,66,home,goal
728,81,away,goal
729,7,home,goal
730,10,home,goal
730,64,home,goal
730,37,away,goal
730,52,away,goal
731,16,away,goal
731,19,away,goal
731,35,away,goal
732,41,home,goal
732,44,home,goal
732,90,home,goal
732,27,away,goal
732,89,away,goal
733,5,home,goal
733,24,home,goal
733,44,home,goal
733,55,home,goal
733,2,away,goal
734,9,home,goal
734,32,home,goal
734,49,home,goal
734,58,home,goal
734,74,home,goal
734,85,home,goal
734,88,home,goal
735,45,home,goal
735,80,home,goal
736,56,home,goal
736,65,home,goal
736,85,home,goal
736,73,away,goal
739,90,home,goal
739,50,away,goal
739,60,away,goal
742,42,home,goal
742,54,home,goal
743,62,home,goal
743,64,home,goal
743,84,home,goal
743,19,away,goal
743,66,away,goal
743,88,away,goal
744,12,home,goal
744,16,home,goal
745,4,home,goal
745,47,home,goal
745,85,home,goal
746,2,home,goal
746,28,home,goal
746,35,home,goal
746,87,home,goal
747,80,home,goal
747,61,away,goal
747,66,away,goal
748,25,home,goal
748,82,away,goal
749,52,home,goal
749,53,home,goal
749,12,away,goal
750,65,away,goal
750,80,away,goal
750,89,away,goal
751,17,home,goal
751,21,home,goal
751,39,home,goal
752,71,home,goal
752,10,away,goal
754,59,away,goal
754,90,away,goal
755,90,home,goal
755,80,away,goal
756,50,home,goal
756,56,home,goal
756,47,away,goal
757,64,away,goal
758,6,home,goal
758,47,home,goal
758,19,away,goal
758,45,away,goal
759,12,home,goal
759,23,home,goal
759,32,home,goal
759,70,home,goal
759,29,away,goal
759,39,away,goal
760,85,home,goal
760,45,away,goal
760,70,away,goal
760,90,away,goal
761,54,home,goal
761,29,away,goal
762,16,home,goal
762,45,away,goal
763,45,home,goal
763,54,away,goal
764,34,home,goal
764,55,home,goal
764,73,home,goal
764,24,away,goal
765,19,home,goal
765,40,home,goal
765,57,home,goal
765,67,home,goal
765,81,home,goal
765,35,away,goal
766,90,home,goal
766,32,away,goal
769,41,home,goal
769,54,home,goal
770,64,home,goal
770,74,home,goal
771,23,home,goal
771,44,home,goal
772,33,home,goal
772,80,home,goal
772,59,away,goal
772,68,away,goal
772,86,away,goal
773,84,home,goal
773,41,away,goal
775,68,home,goal
775,49,away,goal
776,36,away,goal
777,7,away,goal
778,90,home,goal
778,47,away,goal
778,59,away,goal
778,90,away,goal
779,24,home,goal
779,11,away,goal
779,13,away,goal
779,78,away,goal
780,11,home,goal
780,77,home,goal
780,84,home,goal
780,21,away,goal
780,31,away,goal
781,34,home,goal
782,48,home,goal
782,68,home,goal
782,26,away,goal
782,41,away,goal
783,65,home,goal
783,74,home,goal
783,52,away,goal
783,80,away,goal
784,10,home,goal
785,11,home,goal
785,90,home,goal
785,25,away,goal
785,64,away,goal
786,69,home,goal
786,51,away,goal
787,47,home,goal
787,50,home,goal
787,40,away,goal
787,79,away,goal
787,88,away,goal
788,86,home,goal
789,71,home,goal
789,90,home,goal
789,48,away,goal
789,73,away,goal
789,88,away,goal
790,47,home,goal
790,50,home,goal
790,59,away,goal
790,85,away,goal
791,45,away,goal
792,40,home,goal
793,16,home,goal
793,76,home,goal
793,83,home,goal
794,22,home,goal
794,62,away,goal
795,22,away,goal
795,46,away,goal
795,90,away,goal
797,61,away,goal
798,20,home,goal
798,32,home,goal
798,44,away,goal
800,13,home,goal
800,81,home,goal
800,90,home,goal
802,19,home,goal
802,32,away,goal
802,41,away,goal
802,90,away,goal
803,74,home,goal
803,81,home,goal
803,23,away,goal
803,90,away,goal
804,27,home,goal
804,64,home,goal
804,58,away,goal
804,66,away,goal
805,40,home,goal
805,90,home,goal
805,18,away,goal
805,57,away,goal
805,90,away,goal
806,11,home,goal
807,4,home,goal
807,25,away,goal
807,71,away,goal
807,81,away,goal
808,90,home,goal
808,53,away,goal
808,73,away,goal
809,59,home,goal
809,88,home,goal
809,18,away,goal
809,90,away,goal
810,9,home,goal
810,39,home,goal
810,65,away,goal
810,69,away,goal
810,85,away,goal
810,90,away,goal
811,83,home,goal
811,86,home,goal
811,38,away,goal
811,53,away,goal
811,57,away,goal
812,19,home,goal
812,75,home,goal
812,68,away,goal
813,12,home,goal
813,59,home,goal
813,7,away,goal
813,48,away,goal
814,28,home,goal
814,64,home,goal
814,78,home,goal
815,56,away,goal
816,81,home,goal
816,83,home,goal
817,74,away,goal
817,80,away,goal
818,81,home,goal
818,35,away,goal
818,52,away,goal
819,12,home,goal
819,89,home,goal
820,25,home,goal
820,68,home,goal
820,90,home,goal
820,42,away,goal
821,25,home,goal
821,89,away,goal
822,9,home,goal
822,61,away,goal
822,65,away,goal
823,26,home,goal
823,49,home,goal
823,76,home,goal
823,10,away,goal
824,56,home,goal
824,66,home,goal
824,89,home,goal
825,55,home,goal
825,48,away,goal
826,45,home,goal
826,71,home,goal
826,86,home,goal
826,67,away,goal
827,25,away,goal
827,34,away,goal
828,5,home,goal
828,57,home,goal
828,81,home,goal
828,86,home,goal
829,29,home,goal
829,65,home,goal
830,45,home,goal
830,37,away,goal
831,30,away,goal
831,73,away,goal
832,45,home,goal
832,49,home,goal
832,60,home,goal
832,63,home,goal
832,4,away,goal
832,21,away,goal
833,5,home,goal
833,43,home,goal
833,74,home,goal
833,71,away,goal
834,5,home,goal
834,61,home,goal
834,14,away,goal
836,79,home,goal
836,87,home,goal
837,90,home,goal
837,48,away,goal
838,89,home,goal
839,19,home,goal
839,36,home,goal
839,5,away,goal
840,53,away,goal
841,85,away,goal
842,65,home,goal
842,86,home,goal
842,89,home,goal
843,70,home,goal
843,88,away,goal
844,36,home,goal
844,45,home,goal
844,59,home,goal
844,89,home,goal
844,86,away,goal
845,19,home,goal
845,34,home,goal
845,68,home,goal
845,83,home,goal
845,49,away,goal
847,73,away,goal
848,42,home,goal
848,82,home,goal
848,32,away,goal
849,88,away,goal
850,63,home,goal
850,90,home,goal
851,41,home,goal
851,33,away,goal
851,36,away,goal
852,60,home,goal
852,51,away,goal
852,70,away,goal
853,33,home,goal
854,28,home,goal
854,45,home,goal
854,78,home,goal
855,68,home,goal
855,39,away,goal
855,50,away,goal
855,60,away,goal
855,90,away,goal
856,72,home,goal
856,37,away,goal
857,33,home,goal
857,78,away,goal
858,80,home,goal
858,43,away,goal
858,73,away,goal
859,12,home,goal
860,5,home,goal
860,87,home,goal
860,55,away,goal
861,25,home,goal
861,60,home,goal
861,21,away,goal
862,9,home,goal
862,33,home,goal
862,87,home,goal
862,90,away,goal
863,23,away,goal
863,31,away,goal
864,61,home,goal
866,21,home,goal
866,79,home,goal
866,74,away,goal
866,84,away,goal
867,26,home,goal
867,37,home,goal
867,90,home,goal
867,56,away,goal
867,79,away,goal
867,86,away,goal
868,42,home,goal
868,26,away,goal
869,12,away,goal
869,16,away,goal
871,64,away,goal
872,10,home,goal
872,74,home,goal
873,51,away,goal
874,45,away,goal
875,8,home,goal
875,39,away,goal
876,21,home,goal
876,61,away,goal
876,78,away,goal
877,45,away,goal
878,37,home,goal
878,56,away,goal
879,48,home,goal
879,55,away,goal
879,90,away,goal
881,3,home,goal
881,30,home,goal
881,38,home,goal
881,73,home,goal
881,90,home,goal
881,18,away,goal
881,22,away,goal
881,69,away,goal
883,87,home,goal
885,21,home,goal
885,34,away,goal
885,55,away,goal
885,88,away,goal
886,38,away,goal
887,44,home,goal
887,90,home,goal
887,32,away,goal
887,54,away,goal
888,25,home,goal
888,59,home,goal
888,84,home,goal
888,90,away,goal
889,30,home,goal
890,45,home,goal
891,29,home,goal
891,59,home,goal
891,90,home,goal
891,6,away,goal
891,11,away,goal
891,82,away,goal
893,66,away,goal
893,79,away,goal
894,86,home,goal
894,69,away,goal
895,27,home,goal
895,70,home,goal
895,75,away,goal
895,90,away,goal
897,24,home,goal
897,41,home,goal
897,86,away,goal
897,87,away,goal
898,32,home,goal
898,30,away,goal
898,47,away,goal
898,74,away,goal
899,7,home,goal
899,73,home,goal
899,21,away,goal
899,27,away,goal
899,81,away,goal
900,8,home,goal
901,89,home,goal
901,13,away,goal
901,45,away,goal
902,28,home,goal
902,90,home,goal
903,45,away,goal
903,90,away,goal
904,8,away,goal
904,48,away,goal
904,58,away,goal
905,17,home,goal
905,45,home,goal
905,71,home,goal
905,84,home,goal
905,48,away,goal
906,32,home,goal
907,19,home,goal
907,31,away,goal
907,60,away,goal
907,90,away,goal
908,54,home,goal
908,29,away,goal
909,35,home,goal
909,86,home,goal
910,25,home,goal
911,20,home,goal
911,46,home,goal
911,71,home,goal
911,58,away,goal
911,64,away,goal
912,25,home,goal
913,8,home,goal
914,14,away,goal
914,33,away,goal
914,45,away,goal
914,47,away,goal
915,56,home,goal
915,90,home,goal
915,10,away,goal
915,73,away,goal
916,71,home,goal
916,77,home,goal
917,18,home,goal
917,38,away,goal
918,1,home,goal
918,53,home,goal
919,58,home,goal
920,62,home,goal
921,82,away,goal
922,34,home,goal
922,84,home,goal
922,90,home,goal
923,90,home,goal
924,13,home,goal
924,73,home,goal
924,80,home,goal
924,28,away,goal
924,41,away,goal
924,54,away,goal
924,89,away,goal
925,40,home,goal
925,42,home,goal
925,12,away,goal
925,45,away,goal
925,72,away,goal
926,41,home,goal
926,82,home,goal
926,84,home,goal
926,2,away,goal
927,73,home,goal
927,60,away,goal
928,48,home,goal
928,61,home,goal
928,9,away,goal
928,75,away,goal
929,14,home,goal
930,60,away,goal
931,49,home,goal
931,75,away,goal
933,72,home,goal
933,90,home,goal
933,41,away,goal
934,60,home,goal
934,90,home,goal
934,7,away,goal
934,23,away,goal
935,39,home,goal
936,58,home,goal
936,90,home,goal
936,2,away,goal
936,40,away,goal
937,50,home,goal
937,38,away,goal
937,81,away,goal
938,64,home,goal
938,30,away,goal
939,17,home,goal
939,46,home,goal
939,85,home,goal
939,26,away,goal
940,20,home,goal
940,23,home,goal
940,68,home,goal
940,77,away,goal
941,22,away,goal
942,88,home,goal
942,62,away,goal
943,49,away,goal
943,77,away,goal
944,26,home,goal
944,48,home,goal
944,7,away,goal
945,35,away,goal
946,17,home,goal
946,51,home,goal
946,85,home,goal
946,90,home,goal
947,10,away,goal
947,16,away,goal
947,88,away,goal
948,48,home,goal
948,24,away,goal
949,70,home,goal
950,62,home,goal
950,80,home,goal
950,84,home,goal
950,90,home,goal
950,22,away,goal
950,71,away,goal
950,87,away,goal
951,9,home,goal
951,79,home,goal
951,27,away,goal
951,31,away,goal
951,84,away,goal
952,49,home,goal
952,65,home,goal
952,72,home,goal
952,80,home,goal
952,6,away,goal
953,5,home,goal
953,29,home,goal
953,9,away,goal
953,86,away,goal
954,30,home,goal
954,45,home,goal
954,90,home,goal
954,50,away,goal
955,90,away,goal
956,45,home,goal
956,81,away,goal
956,90,away,goal
958,4,away,goal
958,34,away,goal
958,45,away,goal
958,49,away,goal
959,47,away,goal
959,53,away,goal
960,10,home,goal
960,26,home,goal
960,85,home,goal
960,17,away,goal
960,90,away,goal
961,14,away,goal
961,45,away,goal
961,59,away,goal
961,90,away,goal
962,75,home,goal
963,26,away,goal
963,45,away,goal
965,30,home,goal
965,37,home,goal
965,47,away,goal
966,52,home,goal
966,20,away,goal
966,54,away,goal
967,22,home,goal
967,68,home,goal
968,36,away,goal
968,85,away,goal
969,69,home,goal
969,21,away,goal
969,56,away,goal
969,57,away,goal
970,20,home,goal
970,66,away,goal
971,56,away,goal
972,40,home,goal
972,7,away,goal
972,77,away,goal
973,70,home,goal
973,76,home,goal
973,90,home,goal
973,7,away,goal
973,10,away,goal
974,33,away,goal
974,37,away,goal
975,39,home,goal
975,61,home,goal
975,85,away,goal
976,2,home,goal
976,23,away,goal
977,7,home,goal
977,79,home,goal
977,90,home,goal
977,45,away,goal
978,74,home,goal
979,90,home,goal
979,56,away,goal
980,63,home,goal
980,33,away,goal
980,61,away,goal
981,17,home,goal
981,90,home,goal
981,90,home,goal
981,73,away,goal
982,5,home,goal
982,7,home,goal
982,42,home,goal
983,36,home,goal
983,45,home,goal
984,49,home,goal
984,14,away,goal
984,77,away,goal
985,80,home,goal
985,64,away,goal
985,66,away,goal
986,9,home,goal
986,61,home,goal
986,66,home,goal
986,69,home,goal
986,74,home,goal
987,82,home,goal
987,40,away,goal
987,46,away,goal
988,3,home,goal
988,7,home,goal
988,21,home,goal
988,32,home,goal
988,55,home,goal
988,59,home,goal
990,28,home,goal
991,76,away,goal
992,6,home,goal
992,16,away,goal
992,26,away,goal
992,30,away,goal
993,37,home,goal
994,27,home,goal
994,34,home,goal
994,56,home,goal
994,63,away,goal
995,44,home,goal
995,29,away,goal
995,49,away,goal
995,67,away,goal
995,79,away,goal
995,90,away,goal
996,3,home,goal
996,72,home,goal
997,72,home,goal
997,14,away,goal
997,78,away,goal
999,30,away,goal
999,57,away,goal
999,90,away,goal
1000,35,home,goal
1000,9,away,goal
1000,73,away,goal
1001,71,home,goal
1001,55,away,goal
1001,78,away,goal
1002,74,home,goal
1003,29,away,goal
1004,14,away,goal
1004,26,away,goal
1005,27,home,goal
1005,57,home,goal
1005,90,home,goal
1005,40,away,goal
1006,37,home,goal
1006,54,away,goal
1007,14,home,goal
1007,63,home,goal
1008,1,home,goal
1008,90,home,goal
1008,45,away,goal
1009,63,home,goal
1009,90,home,goal
1009,43,away,goal
1010,51,home,goal
1010,90,home,goal
1010,3,away,goal
1010,38,away,goal
1010,45,away,goal
1010,48,away,goal
1010,78,away,goal
1010,84,away,goal
1011,63,home,goal
1011,24,away,goal
1011,31,away,goal
1012,5,home,goal
1012,26,home,goal
1012,79,home,goal
1012,45,away,goal
1012,86,away,goal
1013,90,home,goal
1014,82,home,goal
1015,19,home,goal
1015,28,home,goal
1015,57,away,goal
1016,39,home,goal
1016,54,home,goal
1016,66,home,goal
1016,62,away,goal
1017,51,away,goal
1017,53,away,goal
1018,4,home,goal
1018,74,home,goal
1019,59,home,goal
1019,82,home,goal
1019,20,away,goal
1019,50,away,goal
1019,68,away,goal
1020,51,away,goal
1020,58,away,goal
1021,47,home,goal
1021,37,away,goal
1021,67,away,goal
1022,58,away,goal
1023,24,home,goal
1023,90,home,goal
1024,7,home,goal
1024,66,home,goal
1024,78,home,goal
1024,86,home,goal
1025,26,home,goal
1025,24,away,goal
1027,39,home,goal
1027,45,home,goal
1027,48,home,goal
1027,57,away,goal
1027,66,away,goal
1028,29,home,goal
1028,80,home,goal
1028,90,home,goal
1029,74,home,goal
1031,41,home,goal
1031,66,away,goal
1031,69,away,goal
1032,47,home,goal
1032,54,home,goal
1033,20,home,goal
1033,26,home,goal
1033,34,home,goal
1033,50,home,goal
1033,55,home,goal
1033,69,home,goal
1033,72,home,goal
1033,53,away,goal
1034,82,home,goal
1034,49,away,goal
1034,55,away,goal
1036,15,home,goal
1036,20,home,goal
1036,65,home,goal
1036,87,home,goal
1036,11,away,goal
1036,34,away,goal
1037,18,home,goal
1037,67,away,goal
1038,21,home,goal
1038,90,home,goal
1038,55,away,goal
1038,73,away,goal
1039,38,away,goal
1039,56,away,goal
1040,24,away,goal
1041,17,home,goal
1041,54,home,goal
1041,56,home,goal
1041,83,home,goal
1041,90,home,goal
1042,14,away,goal
1042,82,away,goal
1042,86,away,goal
1043,29,away,goal
1044,44,away,goal
1045,11,away,goal
1046,20,away,goal
1046,21,away,goal
1047,58,away,goal
1047,84,away,goal
1048,2,home,goal
1048,12,home,goal
1048,63,home,goal
1048,88,home,goal
1048,79,away,goal
1048,90,away,goal
1049,85,home,goal
1049,63,away,goal
1050,65,home,goal
1050,51,away,goal
1051,88,home,goal
1051,42,away,goal
1052,11,home,goal
1052,18,home,goal
1052,65,home,goal
1052,88,home,goal
1053,31,home,goal
1053,35,home,goal
1053,51,away,goal
1053,54,away,goal
1053,82,away,goal
1054,1,home,goal
1054,64,home,goal
1054,72,home,goal
1054,79,home,goal
1054,59,away,goal
1055,72,home,goal
1055,6,away,goal
1055,13,away,goal
1056,75,home,goal
1056,26,away,goal
1057,19,home,goal
1057,43,home,goal
1057,90,home,goal
1059,6,home,goal
1059,11,away,goal
1060,79,home,goal
1060,83,home,goal
1060,50,away,goal
1061,44,home,goal
1062,45,away,goal
1063,61,away,goal
1066,25,home,goal
1066,59,home,goal
1066,76,home,goal
1066,12,away,goal
1066,35,away,goal
1068,81,home,goal
1068,21,away,goal
1068,43,away,goal
1069,25,home,goal
1069,38,home,goal
1069,71,home,goal
1069,77,home,goal
1070,12,home,goal
1070,42,home,goal
1070,80,home,goal
1070,82,home,goal
1070,87,home,goal
1071,73,home,goal
1071,36,away,goal
1072,17,home,goal
1072,84,home,goal
1072,90,away,goal
1073,8,home,goal
1074,2,home,goal
1074,70,home,goal
1074,45,away,goal
1075,89,away,goal
1076,1,home,goal
1076,77,home,goal
1076,41,away,goal
1077,85,home,goal
1077,90,away,goal
1078,43,away,goal
1078,66,away,goal
1079,13,away,goal
1079,45,away,goal
1080,34,home,goal
1080,90,home,goal
1080,25,away,goal
1080,54,away,goal
1081,5,home,goal
1081,60,away,goal
1081,84,away,goal
1082,3,away,goal
1082,23,away,goal
1082,25,away,goal
1082,85,away,goal
1083,28,home,goal
1083,45,home,goal
1083,86,home,goal
1083,34,away,goal
1084,57,home,goal
1084,84,away,goal
1085,81,away,goal
1087,74,home,goal
1088,63,home,goal
1088,30,away,goal
1088,48,away,goal
1088,72,away,goal
1089,18,home,goal
1089,50,away,goal
1089,57,away,goal
1089,67,away,goal
1090,7,home,goal
1090,84,home,goal
1091,83,away,goal
1091,90,away,goal
1093,8,home,goal
1093,52,home,goal
1094,51,home,goal
1094,67,home,goal
1094,90,home,goal
1094,7,away,goal
1094,25,away,goal
1094,88,away,goal
1095,37,away,goal
1096,20,home,goal
1096,55,home,goal
1097,9,home,goal
1097,35,home,goal
1097,19,away,goal
1097,39,away,goal
1097,84,away,goal
1098,50,home,goal
1099,68,home,goal
1099,20,away,goal
1099,90,away,goal
1100,27,home,goal
1100,53,home,goal
1100,90,home,goal
1100,1,away,goal
1100,7,away,goal
1101,84,home,goal
1101,25,away,goal
1101,28,away,goal
1101,50,away,goal
1101,52,away,goal
1101,72,away,goal
1102,60,home,goal
1102,69,away,goal
1103,8,home,goal
1103,54,home,goal
1103,63,home,goal
1103,32,away,goal
1103,48,away,goal
1103,79,away,goal
1104,90,home,goal
1105,81,away,goal
1105,90,away,goal
1106,87,home,goal
1106,89,home,goal
1107,74,home,goal
1107,63,away,goal
1107,67,away,goal
1108,17,home,goal
1108,21,away,goal
1109,35,away,goal
1110,55,home,goal
1110,36,away,goal
1113,17,home,goal
1113,53,home,goal
1114,42,away,goal
1115,4,home,goal
1115,34,away,goal
1116,21,home,goal
1116,53,home,goal
1116,58,home,goal
1116,63,home,goal
1117,7,home,goal
1117,36,away,goal
1118,41,away,goal
1118,64,away,goal
1119,59,home,goal
1119,77,home,goal
1119,14,away,goal
1119,54,away,goal
1120,45,home,goal
1120,63,home,goal
1120,66,home,goal
1120,31,away,goal
1123,84,away,goal
1124,13,home,goal
1124,14,home,goal
1124,19,home,goal
1124,28,home,goal
1124,68,home,goal
1125,19,home,goal
1126,62,home,goal
1126,78,home,goal
1126,2,away,goal
1126,11,away,goal
1126,65,away,goal
1126,70,away,goal
1127,35,home,goal
1127,53,home,goal
1128,25,home,goal
1128,71,away,goal
1129,52,home,goal
1130,22,home,goal
1130,34,home,goal
1130,73,home,goal
1130,76,away,goal
1131,36,home,goal
1131,57,home,goal
1131,48,away,goal
1131,52,away,goal
1132,2,home,goal
1132,23,home,goal
1132,68,home,goal
1132,49,away,goal
1133,23,home,goal
1133,76,home,goal
1133,82,home,goal
1134,10,home,goal
1134,67,home,goal
1134,72,home,goal
1135,5,home,goal
1135,53,home,goal
1135,54,home,goal
1135,70,home,goal
1135,27,away,goal
1136,24,home,goal
1136,56,away,goal
1137,61,home,goal
1137,79,away,goal
1138,11,home,goal
1138,39,home,goal
1138,90,home,goal
1138,85,away,goal
1139,65,home,goal
1140,13,home,goal
1140,44,home,goal
1140,6,away,goal
1140,27,away,goal
1141,23,away,goal
1141,33,away,goal
1141,34,away,goal
1141,43,away,goal
1141,90,away,goal
1142,60,home,goal
1142,69,home,goal
1142,23,away,goal
1143,36,away,goal
1145,11,away,goal
1145,12,away,goal
1146,25,home,goal
1146,14,away,goal
1147,47,away,goal
1149,60,home,goal
1149,82,home,goal
1149,45,away,goal
1150,54,home,goal
1150,73,home,goal
1150,19,away,goal
1151,35,home,goal
1151,57,home,goal
1151,83,home,goal
1152,70,home,goal
1152,88,away,goal
1153,64,home,goal
1153,68,home,goal
1153,85,home,goal
1153,26,away,goal
1154,49,home,goal
1154,70,home,goal
1154,90,away,goal
1155,75,home,goal
1155,90,home,goal
1156,23,home,goal
1156,66,away,goal
1157,90,home,goal
1158,22,home,goal
1158,66,home,goal
1159,5,home,goal
1159,12,home,goal
1159,23,home,goal
1159,69,home,goal
1159,29,away,goal
1159,56,away,goal
1159,85,away,goal
1160,12,away,goal
1160,64,away,goal
1160,83,away,goal
1161,83,home,goal
1161,10,away,goal
1161,15,away,goal
1161,51,away,goal
1161,71,away,goal
1162,74,away,goal
1162,87,away,goal
1163,38,home,goal
1164,90,home,goal
1164,20,away,goal
1165,77,away,goal
1166,74,home,goal
1166,1,away,goal
1167,23,home,goal
1167,75,home,goal
1168,8,away,goal
1168,20,away,goal
1168,35,away,goal
1168,77,away,goal
1169,24,away,goal
1170,56,away,goal
1170,75,away,goal
1171,6,home,goal
1171,71,home,goal
1171,10,away,goal
1171,25,away,goal
1173,10,away,goal
1173,20,away,goal
1173,62,away,goal
1174,44,home,goal
1174,21,away,goal
1175,1,home,goal
1175,57,home,goal
1175,90,home,goal
1175,20,away,goal
1176,34,home,goal
1177,40,home,goal
1177,55,away,goal
1178,23,home,goal
1178,45,home,goal
1178,53,home,goal
1178,63,home,goal
1178,39,away,goal
1178,69,away,goal
1179,38,home,goal
1179,84,home,goal
1180,40,home,goal
1180,71,away,goal
1181,55,home,goal
1181,72,home,goal
1181,80,home,goal
1182,61,away,goal
1182,80,away,goal
1183,11,home,goal
1184,28,home,goal
1184,54,away,goal
1184,70,away,goal
1185,48,home,goal
1186,60,home,goal
1186,29,away,goal
1186,58,away,goal
1187,64,home,goal
1187,62,away,goal
1188,21,home,goal
1188,41,home,goal
1188,69,away,goal
1189,29,home,goal
1189,53,home,goal
1189,80,home,goal
1190,4,home,goal
1190,11,home,goal
1190,57,home,goal
1190,34,away,goal
1190,59,away,goal
1191,14,away,goal
1191,72,away,goal
1191,85,away,goal
1192,48,home,goal
1192,65,home,goal
1192,69,home,goal
1192,90,home,goal
1193,89,home,goal
1193,30,away,goal
1194,3,home,goal
1194,14,home,goal
1194,86,home,goal
1195,10,home,goal
1195,66,home,goal
1195,84,home,goal
1195,87,home,goal
1195,77,away,goal
1196,4,home,goal
1197,49,home,goal
1197,13,away,goal
1197,45,away,goal
1197,57,away,goal
1197,90,away,goal
1198,13,home,goal
1198,2,away,goal
1200,36,home,goal
1200,52,home,goal
1200,84,home,goal
1200,80,away,goal
1200,90,away,goal
1201,10,home,goal
1201,19,home,goal
1201,80,home,goal
1202,34,home,goal
1202,45,home,goal
1202,61,away,goal
1203,5,home,goal
1203,36,home,goal
1203,56,home,goal
1203,82,home,goal
1204,58,home,goal
1204,9,away,goal
1205,45,home,goal
1205,60,home,goal
1207,14,home,goal
1207,90,home,goal
1208,66,home,goal
1209,35,home,goal
1209,66,home,goal
1209,80,home,goal
1209,14,away,goal
1209,27,away,goal
1209,83,away,goal
1210,80,home,goal
1211,90,away,goal
1212,18,away,goal
1212,45,away,goal
1213,28,home,goal
1214,70,home,goal
1214,77,home,goal
1215,90,home,goal
1215,50,away,goal
1215,72,away,goal
1216,17,home,goal
1216,24,away,goal
1217,1,home,goal
1217,77,away,goal
1218,40,home,goal
1218,65,away,goal
1218,80,away,goal
1219,45,home,goal
1219,79,home,goal
1219,90,away,goal
1220,81,home,goal
1220,16,away,goal
